Season,Week,Celebrity,Vote_Share,Survival_Value,Judge_Score
19,6,Antonio Sabato Jr.,0.1135928648534365,0.20915600478485097,28.0
19,6,Alfonso Ribeiro,0.106819627330657,0.23992542937798428,39.0
19,6,Bethany Mota,0.10632215226187612,0.22918904645940902,36.0
19,6,Jonathan Bennett,0.06702053542852811,0.17623555249300177,32.0
19,7,Tommy Chong,0.14424722101740736,0.2603013796243085,30.0
19,7,Michael Waltrip,0.14405029315190254,0.25236750785167694,28.0
19,7,Sadie Robertson,0.1331432372248961,0.2530658677853606,31.0
19,7,Lea Thompson,0.1277437106262525,0.2631402290009705,35.0
19,7,Janel Parrish,0.1242526076342159,0.2538464180785889,33.5
19,7,Alfonso Ribeiro,0.12150499225420627,0.2530330386753609,34.0
19,7,Bethany Mota,0.11612700486475619,0.26119470312338267,37.5
19,7,Antonio Sabato Jr.,0.08893093311714155,0.203050855747261,29.5
19,8,Tommy Chong,0.1692393383691112,0.28617482223960744,29.0
19,8,Lea Thompson,0.1456678289713094,0.27470008703530524,32.0
19,8,Sadie Robertson,0.14493269333244319,0.2981584997834382,38.0
19,8,Janel Parrish,0.14093623385785295,0.3143233306313474,43.0
19,8,Alfonso Ribeiro,0.13995656591357217,0.30527914655806687,41.0
19,8,Bethany Mota,0.13537068959109466,0.2966610121710895,40.0
19,8,Michael Waltrip,0.1238966498400876,0.22470310145258435,25.0
19,9,Tommy Chong,0.20573693636948798,0.3389145064623236,28.5
19,9,Sadie Robertson,0.17103645487891442,0.3415972025416688,36.5
19,9,Alfonso Ribeiro,0.1667817998313835,0.34668834188661757,38.5
19,9,Bethany Mota,0.16656833516612718,0.33946553142700153,37.0
19,9,Janel Parrish,0.1643739609040248,0.34428050295925894,38.5
19,9,Lea Thompson,0.1255025127038669,0.2890539145722615,35.0
19,10,Sadie Robertson,0.20672398574984358,0.40946371177612995,37.0
19,10,Alfonso Ribeiro,0.20411422868235726,0.40959368073602587,37.5
19,10,Bethany Mota,0.20129469764960503,0.4095138757306559,38.0
19,10,Janel Parrish,0.19827571608320343,0.4119743462190188,39.0
19,10,Tommy Chong,0.18959137166582862,0.35945438536352803,31.0
19,11,Janel Parrish,0.2637933032068428,0.5132595067579199,38.99980000000001
19,11,Sadie Robertson,0.26043195134050995,0.5120307820400322,39.333200000000005
19,11,Alfonso Ribeiro,0.25679049979411367,0.512654584790526,40.0
19,11,Bethany Mota,0.21898424544777584,0.46205512619436756,38.0
20,2,Chris Soules,0.11382709628349498,0.1743458282717932,21.0
20,2,Robert Herjavec,0.10338641684568212,0.1840780594967464,28.0
20,2,Patti LaBelle,0.10031224900693252,0.1810038916579968,28.0
20,2,Noah Galloway,0.09384761185837656,0.1716574101290457,27.0
20,2,Suzanne Somers,0.08809867057561445,0.16879031322667876,28.0
20,2,Michael Sam,0.08776004053373963,0.1684516831848039,28.0
20,2,Riker Lynch,0.08718240753056122,0.17940142770320613,32.0
20,2,Rumer Willis,0.08390464911123885,0.17612366928388376,32.0
20,2,Nastia Liukin,0.08090353018332563,0.17888623911676083,34.0
20,2,Willow Shields,0.07676186306478713,0.16898088323743204,32.0
20,2,Charlotte McKinney,0.054903080916382144,0.12983103480665614,26.0
20,2,Redfoo,0.029112384010527098,0.11844955980277685,31.0
20,3,Chris Soules,0.11706345406189383,0.2065203230711927,28.0
20,3,Robert Herjavec,0.10885184645113276,0.20150360363933517,29.0
20,3,Patti LaBelle,0.10456925033764763,0.1748567902735253,22.0
20,3,Noah Galloway,0.09990627627850049,0.19575292164560643,30.0
20,3,Riker Lynch,0.09250007448488794,0.20112627256760798,34.0
20,3,Suzanne Somers,0.09055163800568322,0.1704238424782715,25.0
20,3,Rumer Willis,0.08895719601821213,0.19438850592202866,33.0
20,3,Nastia Liukin,0.08606902676790107,0.19469522485062113,34.0
20,3,Willow Shields,0.08088425535405278,0.18312067707896576,32.0
20,3,Michael Sam,0.08048518033750116,0.1571624966311859,24.0
20,3,Charlotte McKinney,0.050161801820702304,0.12044934175657998,22.0
20,4,Chris Soules,0.12379508371879672,0.2068720067954642,27.0
20,4,Robert Herjavec,0.1177238377316384,0.22233922234670112,34.0
20,4,Patti LaBelle,0.11386751541128119,0.20617520771868947,30.0
20,4,Noah Galloway,0.10942803680949571,0.2078895752707312,32.0
20,4,Riker Lynch,0.101647681495636,0.20626306611069872,34.0
20,4,Rumer Willis,0.0995053170718393,0.20719762476381565,35.0
20,4,Nastia Liukin,0.09561167970791595,0.2063809104768059,36.0
20,4,Willow Shields,0.08788149620561632,0.2078814962052471,39.0
20,4,Suzanne Somers,0.08680107937158882,0.1729549255251699,28.0
20,4,Michael Sam,0.06373827238961197,0.15604596469702026,30.0
20,5,Robert Herjavec,0.13410280153991827,0.21890845524986596,24.0
20,5,Chris Soules,0.13379371330060988,0.229200073724301,27.0
20,5,Noah Galloway,0.1203294044296043,0.2192693337578766,28.0
20,5,Rumer Willis,0.11223232548979693,0.2500415127684619,39.0
20,5,Patti LaBelle,0.11150452248891705,0.2069108829126082,27.0
20,5,Riker Lynch,0.11131744705853579,0.2455930654326196,38.0
20,5,Nastia Liukin,0.10833970070357751,0.24261531907766135,38.0
20,5,Willow Shields,0.0985925448621431,0.2187338876179023,34.0
20,5,Suzanne Somers,0.0697875400335256,0.1687274693617979,28.0
20,6,Chris Soules,0.14797018073176188,0.27164509239210227,35.0
20,6,Robert Herjavec,0.1455920696296882,0.26396662793315684,33.5
20,6,Noah Galloway,0.13876960547808745,0.25891094823384664,34.0
20,6,Rumer Willis,0.12960936312924237,0.2550510592418733,35.5
20,6,Riker Lynch,0.12703915600445834,0.26131477437854217,38.0
20,6,Nastia Liukin,0.1260904147921756,0.25506567980938766,36.5
20,6,Willow Shields,0.09993883715539836,0.22891410217261046,36.5
20,6,Patti LaBelle,0.08499037297767258,0.2051317157334318,34.0
20,7,Chris Soules,0.16511227545345203,0.2871595195474597,31.0
20,7,Robert Herjavec,0.1645688935982961,0.28661613769230376,31.0
20,7,Noah Galloway,0.15946074107716426,0.3090670402891737,38.0
20,7,Rumer Willis,0.14467093668036102,0.29034022801837023,37.0
20,7,Riker Lynch,0.14273390526241106,0.28840319660042024,37.0
20,7,Nastia Liukin,0.14021641093919024,0.3016337337732004,41.0
20,7,Willow Shields,0.08323683687797136,0.23678014396398106,39.0
20,8,Noah Galloway,0.1875832239941666,0.33651939420622834,31.5
20,8,Chris Soules,0.18536435159345047,0.3366645879993545,32.0
20,8,Rumer Willis,0.16806969694518603,0.35719499245256603,40.0
20,8,Riker Lynch,0.1622843803518318,0.34668154347152735,39.0
20,8,Nastia Liukin,0.1568425216309269,0.33651155236293795,38.0
20,8,Robert Herjavec,0.13985582536379304,0.28642792938201256,31.0
20,9,Noah Galloway,0.2732413524539631,0.515279569012931,38.0
20,9,Rumer Willis,0.26296535020073597,0.5113729935112556,39.0
20,9,Riker Lynch,0.256963879518196,0.5117409495802675,40.0
20,9,Nastia Liukin,0.20682941764676535,0.46160648770883683,40.0
21,1,Kim Zolciak-Biermann,0.11446875811070224,0.16246875811051026,12.0
21,1,Chaka Khan,0.11046576714724891,0.16246576714704092,13.0
21,1,Gary Busey,0.10280084863284507,0.16280084863260508,15.0
21,1,Paula Deen,0.10261608262421794,0.16261608262397795,15.0
21,1,Hayes Grier,0.07852848965467313,0.16252848965433714,21.0
21,1,Andy Grammer,0.07847712193812964,0.16247712193779365,21.0
21,1,Alek Skarlatos,0.0745606556314245,0.1625606556310725,22.0
21,1,Alexa PenaVega,0.07454231409180226,0.16254231409145026,22.0
21,1,Tamar Braxton,0.07054947560660266,0.16254947560623467,23.0
21,1,Nick Carter,0.06680331088723325,0.16280331088684924,24.0
21,1,Bindi Irwin,0.06653979295127246,0.16253979295088847,24.0
21,1,Victor Espinoza,0.03908823000871663,0.09908823000847664,15.0
21,1,Carlos PenaVega,0.020559152644195708,0.11255915264382771,23.0
21,2,Kim Zolciak-Biermann,0.10767042535455837,0.17606229226742937,18.5
21,2,Chaka Khan,0.1062267549595312,0.1616796200240212,15.0
21,2,Paula Deen,0.09884980047576171,0.16724166738863272,18.5
21,2,Gary Busey,0.09469387035050023,0.15569202192143924,16.5
21,2,Andy Grammer,0.07889155116031533,0.16022241992156736,22.0
21,2,Alek Skarlatos,0.07807563953362992,0.16125493713036493,22.5
21,2,Alexa PenaVega,0.0769865264671952,0.1620142528994132,23.0
21,2,Hayes Grier,0.07571542140728307,0.15889471900401808,22.5
21,2,Tamar Braxton,0.07387628798652497,0.164449300925192,24.5
21,2,Nick Carter,0.0723024327808031,0.15548173037753812,22.5
21,2,Bindi Irwin,0.06888749421903735,0.15761207832222135,24.0
21,2,Victor Espinoza,0.03712950564662656,0.10552137255949756,18.5
21,2,Carlos PenaVega,0.03069428958543764,0.11387358718217266,22.5
21,4,Paula Deen,0.12095942425677264,0.19723061069712744,18.0
21,4,Alexa PenaVega,0.10959760423344854,0.19858065508052913,21.0
21,4,Alek Skarlatos,0.10951550887698562,0.211210424130792,24.0
21,4,Tamar Braxton,0.10535222543828805,0.21975900509882024,27.0
21,4,Andy Grammer,0.10517448409081567,0.20263211120904678,23.0
21,4,Nick Carter,0.10236473237975847,0.21677151204029066,27.0
21,4,Bindi Irwin,0.09860885387442749,0.21725292167053495,28.0
21,4,Hayes Grier,0.09376285087114587,0.20816963053167806,27.0
21,4,Gary Busey,0.07936754805014666,0.14716415821935092,16.0
21,4,Carlos PenaVega,0.07529676782937887,0.18122897121876053,25.0
21,6,Alek Skarlatos,0.12407103077804862,0.21991767614515456,30.0
21,6,Alexa PenaVega,0.12088182821317445,0.21672847358028036,30.0
21,6,Tamar Braxton,0.11981271851859529,0.24760824567473652,40.0
21,6,Nick Carter,0.119012172087986,0.2436128110652237,39.0
21,6,Andy Grammer,0.1180108910083085,0.24580641816444973,40.0
21,6,Bindi Irwin,0.11076149789765993,0.23855702505380116,40.0
21,6,Carlos PenaVega,0.10335612285924191,0.22476187365757608,38.0
21,6,Hayes Grier,0.09598841670207435,0.19822483842698735,32.0
21,6,Paula Deen,0.08810532182727564,0.1647826381209604,24.0
21,7,Alek Skarlatos,0.13619037301148776,0.2560998752733886,26.5
21,7,Tamar Braxton,0.13534534296265352,0.2575172886634582,27.0
21,7,Nick Carter,0.134070979957848,0.25624292565865264,27.0
21,7,Alexa PenaVega,0.13161914988948523,0.2560535390291937,27.5
21,7,Carlos PenaVega,0.12939716844118865,0.2560940010198009,28.0
21,7,Andy Grammer,0.1291222064131197,0.255819038991732,28.0
21,7,Bindi Irwin,0.12486362783619409,0.2560853472926139,29.0
21,7,Hayes Grier,0.07939115137016997,0.20608798394878222,28.0
21,8,Tamar Braxton,0.15853669462410988,0.30286703791308744,28.0
21,8,Alek Skarlatos,0.15852997590229212,0.2873963538388792,25.0
21,8,Nick Carter,0.15055651209908033,0.32066013097537527,33.0
21,8,Carlos PenaVega,0.14901456537411337,0.2984985328495309,28.9998
21,8,Alexa PenaVega,0.13959301812239877,0.2787676753628894,26.9998
21,8,Bindi Irwin,0.13738074781960752,0.28171109110858505,28.0
21,8,Andy Grammer,0.10638848592942395,0.23009917781752406,23.9998
21,9,Tamar Braxton,0.19264758592263562,0.3415837561344962,24.5
21,9,Alek Skarlatos,0.18654610733500587,0.3415613049024526,25.5
21,9,Carlos PenaVega,0.17739877690867556,0.3415325155095015,27.0
21,9,Nick Carter,0.17484449500347551,0.34201774728209455,27.5
21,9,Bindi Irwin,0.15935791200166746,0.34172873266925186,30.0
21,9,Alexa PenaVega,0.1092051226843751,0.29157594335195947,30.0
21,11,Alek Skarlatos,0.2752368160882546,0.5125243053129295,27.999899999999997
21,11,Nick Carter,0.260221375000471,0.5144588785894212,30.0
21,11,Bindi Irwin,0.25746062993300883,0.511698133521959,30.0
21,11,Carlos PenaVega,0.207081178772051,0.4613186823610012,30.0
22,2,Jodie Sweetin,0.10198025913921506,0.19096330998629563,21.0
22,2,Doug Flutie,0.10004377817649607,0.18478954088800137,20.0
22,2,Antonio Brown,0.09604916872876865,0.1765576433046987,19.0
22,2,Von Miller,0.09574955839032583,0.18049532110183114,20.0
22,2,Ginger Zee,0.09239629868669309,0.18137934953377366,21.0
22,2,Kim Fields,0.08825916974370719,0.16876764431963726,19.0
22,2,Paige VanZant,0.08314787421489933,0.1848427894687057,24.0
22,2,Nyle DiMarco,0.08303584099687378,0.16778160370837908,20.0
22,2,Wanya Morris,0.08149851834561439,0.18319343359942075,24.0
22,2,Marla Maples,0.0678266144266407,0.15257237713814603,20.0
22,2,Mischa Barton,0.063889030348331,0.12744835238196,15.0
22,2,Geraldo Rivera,0.046123888720921075,0.10120863448339953,13.0
22,3,Doug Flutie,0.10787441409808075,0.19226259975173313,20.0
22,3,Jodie Sweetin,0.10660734714590656,0.2036537606476068,23.0
22,3,Antonio Brown,0.10043386965648542,0.1848220553101378,20.0
22,3,Von Miller,0.09986293672842769,0.18425112238208008,20.0
22,3,Ginger Zee,0.09893165935238708,0.1875392542887221,21.0
22,3,Kim Fields,0.09318648055724045,0.18601348477625806,22.0
22,3,Paige VanZant,0.08926186810855351,0.18630828161025376,23.0
22,3,Nyle DiMarco,0.08785428711219949,0.19333951917926495,25.0
22,3,Wanya Morris,0.08782768721241667,0.18909350999679952,24.0
22,3,Marla Maples,0.06990238257698574,0.15850997751332074,21.0
22,3,Mischa Barton,0.05825706736537711,0.13420643445366426,18.0
22,4,Doug Flutie,0.1177781075208349,0.19301321723846737,24.0
22,4,Jodie Sweetin,0.11532531671487727,0.19996481514721381,27.0
22,4,Antonio Brown,0.10748728799337266,0.2172051563315867,35.0
22,4,Von Miller,0.10665322550362753,0.20696670512713752,32.0
22,4,Ginger Zee,0.10319353090324579,0.21604619547969453,36.0
22,4,Kim Fields,0.09973909256486309,0.20005257218837308,32.0
22,4,Wanya Morris,0.09592427769346375,0.2056421460316778,35.0
22,4,Paige VanZant,0.09582599804104863,0.20867866261749737,36.0
22,4,Nyle DiMarco,0.09582435003034818,0.20240742213032756,34.0
22,4,Marla Maples,0.06224881294223657,0.1500231076128078,28.0
22,6,Antonio Brown,0.121189733329422,0.24013246460643106,27.0
22,6,Von Miller,0.11918776933102365,0.22491464157725394,24.0
22,6,Ginger Zee,0.11841968033026674,0.22414655257649702,24.0
22,6,Wanya Morris,0.11590075112752399,0.24365405509171892,29.0
22,6,Nyle DiMarco,0.11429415079906909,0.2244263093888923,25.0
22,6,Paige VanZant,0.11340086196592834,0.23674887958653035,28.0
22,6,Jodie Sweetin,0.11329786023361492,0.22343001882343813,25.0
22,6,Kim Fields,0.10337478572067396,0.20910165796690425,24.0
22,6,Doug Flutie,0.08093440706036288,0.1734454202758144,21.0
22,7,Wanya Morris,0.1361899394239912,0.264694612320587,27.5
22,7,Antonio Brown,0.13486650306248074,0.25636183016471675,26.0
22,7,Von Miller,0.1344741368079925,0.2559694639102285,26.0
22,7,Ginger Zee,0.13359860454576686,0.2621032774423626,27.5
22,7,Nyle DiMarco,0.1292475193639922,0.26008864085870786,28.0
22,7,Paige VanZant,0.1289877700360489,0.25749244293264467,27.5
22,7,Jodie Sweetin,0.11803489027223088,0.23719376877634696,25.5
22,7,Kim Fields,0.08460063637548786,0.20609596347772385,26.0
22,8,Wanya Morris,0.19030029593487552,0.33822929001684043,25.0
22,8,Ginger Zee,0.17829458354359265,0.35580937644195054,30.0
22,8,Antonio Brown,0.17803754469837255,0.33780085830689466,27.0
22,8,Nyle DiMarco,0.17170565163344656,0.3433032847685259,29.0
22,8,Paige VanZant,0.1716583328645028,0.3373388062363035,28.0
22,8,Jodie Sweetin,0.11000359118235851,0.28751838408071645,30.0
22,9,Ginger Zee,0.21282850026025785,0.40795045147841036,28.0
22,9,Wanya Morris,0.21152565898602513,0.4205848924340456,30.0
22,9,Nyle DiMarco,0.20849233711253012,0.40709860888814964,28.5
22,9,Paige VanZant,0.20183089416462296,0.4074058070551765,29.5
22,9,Antonio Brown,0.16532260931549123,0.35696023997617665,27.5
23,1,Maureen McCormick,0.0977364828009297,0.16440314946739434,22.0
23,1,Amber Rose,0.09164060419030146,0.1643678769173538,24.0
23,1,Ryan Lochte,0.09161763366151407,0.16434490638856641,24.0
23,1,Vanilla Ice,0.08933222308151414,0.16508979883886032,25.0
23,1,Terra Jole,0.08874081393890847,0.16449838969625466,25.0
23,1,Calvin Johnson Jr.,0.08564507906471677,0.16443295785235681,26.0
23,1,Babyface,0.08559139327363399,0.16437927206127403,26.0
23,1,Marilu Henner,0.08323518329146118,0.16505336510939506,27.0
23,1,Rick Perry,0.07161398759884251,0.13222004820471947,20.0
23,1,James Hinchcliffe,0.07073403471971346,0.16467342865882273,31.0
23,1,Laurie Hernandez,0.07054358948946808,0.16448298342857737,31.0
23,1,Jake T. Austin,0.041030711521985466,0.10769737818845011,22.0
23,1,Jana Kramer,0.03253826329330787,0.11435644511124177,27.0
23,2,Vanilla Ice,0.09103571717062049,0.164899353534047,26.0
23,2,Maureen McCormick,0.09097472525999928,0.1648383616234258,26.0
23,2,Ryan Lochte,0.09029694388676307,0.15847876206838757,24.0
23,2,Terra Jole,0.08939513881011388,0.17746332062804548,31.0
23,2,Amber Rose,0.08924841479098596,0.15743023297261044,24.0
23,2,Calvin Johnson Jr.,0.08585584883022657,0.16540130337545514,28.0
23,2,Marilu Henner,0.08514292353354545,0.161847468987873,27.0
23,2,Babyface,0.08108955496169967,0.1663168276887303,30.0
23,2,James Hinchcliffe,0.07482424223768332,0.15721060587381291,29.0
23,2,Laurie Hernandez,0.07075757814386727,0.1616666690526999,32.0
23,2,Rick Perry,0.061569430216141995,0.12406943021596445,22.0
23,2,Jana Kramer,0.051794928276618135,0.13418129191274772,29.0
23,2,Jake T. Austin,0.03801455380699704,0.10619637198862153,24.0
23,3,Vanilla Ice,0.09775270795502145,0.16852193872403448,23.0
23,3,Terra Jole,0.0923813413458688,0.1846890336532771,30.0
23,3,Ryan Lochte,0.09174618095941615,0.1686692578822564,25.0
23,3,Amber Rose,0.09166939149687793,0.16859246841971817,25.0
23,3,Marilu Henner,0.09122368415228711,0.17737753030586817,28.0
23,3,Maureen McCormick,0.08979376497602043,0.1759476111296015,28.0
23,3,Calvin Johnson Jr.,0.08936515874589554,0.18782669720713105,32.0
23,3,James Hinchcliffe,0.07939634283795804,0.1686271120684527,29.0
23,3,Babyface,0.07839454842792978,0.15531762535077004,25.0
23,3,Jana Kramer,0.07650275803308103,0.15650275803283487,26.0
23,3,Laurie Hernandez,0.07399072613271782,0.1693753415170397,31.0
23,3,Rick Perry,0.047783394858813215,0.11855262562782623,23.0
23,4,Marilu Henner,0.10269862383146093,0.18315839394609518,21.0
23,4,Vanilla Ice,0.10173813716787661,0.18986074253152366,23.0
23,4,Ryan Lochte,0.09890787908362307,0.1831990668227637,22.0
23,4,Terra Jole,0.09572727186767904,0.19151271248033885,25.0
23,4,Calvin Johnson Jr.,0.09515911732326068,0.18328172268690773,23.0
23,4,Jana Kramer,0.0947114653748586,0.18283407073850566,23.0
23,4,Maureen McCormick,0.09140734262533198,0.18336136561348543,24.0
23,4,Amber Rose,0.09098479273211284,0.18293881572026627,24.0
23,4,James Hinchcliffe,0.0845837090089828,0.19186340249516182,28.0
23,4,Laurie Hernandez,0.08008731363652469,0.1950298423717165,30.0
23,4,Babyface,0.06399434726523823,0.1329598645063533,18.0
23,6,Marilu Henner,0.13102452341336718,0.24249993324906727,34.0
23,6,Terra Jole,0.12081229704603172,0.21917295278341414,30.0
23,6,Ryan Lochte,0.12053070679006037,0.2188913625274428,30.0
23,6,Jana Kramer,0.11587772443773478,0.24702526542091136,40.0
23,6,Calvin Johnson Jr.,0.11377917181334826,0.2350906472227866,37.0
23,6,Laurie Hernandez,0.11032148119183269,0.23163295660127103,37.0
23,6,James Hinchcliffe,0.10806915961541207,0.2326593235494298,38.0
23,6,Maureen McCormick,0.10255525735156291,0.20419460161352476,31.0
23,6,Amber Rose,0.07702967823831705,0.16883295692654066,28.0
23,7,Marilu Henner,0.14386671212751642,0.26001916221783894,32.0
23,7,Terra Jole,0.13790742347926271,0.26313428373289166,34.5
23,7,Jana Kramer,0.1300315441883013,0.25525840444193026,34.5
23,7,Laurie Hernandez,0.12882669068139757,0.2540535509350265,34.5
23,7,Ryan Lochte,0.12761357793905947,0.24739579209470455,33.0
23,7,Calvin Johnson Jr.,0.12439085168905836,0.2586921221059938,37.0
23,7,James Hinchcliffe,0.12308988886337337,0.25739115928030876,37.0
23,7,Maureen McCormick,0.08427331091952756,0.20405552507517263,33.0
23,8,Marilu Henner,0.16407146140836754,0.2784994359629968,23.0
23,8,Terra Jole,0.15955024200927367,0.2789533458923651,24.0
23,8,Jana Kramer,0.14555277015907486,0.29480665001293915,30.0
23,8,James Hinchcliffe,0.14505823321985264,0.31918676469016194,34.9998
23,8,Calvin Johnson Jr.,0.14362814080561984,0.2928820206594841,30.0
23,8,Laurie Hernandez,0.14267438230104226,0.306853650140293,33.0
23,8,Ryan Lochte,0.09946476997150398,0.22881813251151967,26.0
23,9,James Hinchcliffe,0.18080796651167874,0.33939827488102414,36.0
23,9,Calvin Johnson Jr.,0.17672995256835694,0.3397255472812953,37.0
23,9,Jana Kramer,0.172522382329231,0.34873383607294817,40.0
23,9,Terra Jole,0.17194085380463156,0.3393417348611628,38.0
23,9,Laurie Hernandez,0.16730695439814613,0.3435184081418633,40.0
23,9,Marilu Henner,0.13069189024537373,0.28928219861471915,36.0
23,10,Calvin Johnson Jr.,0.2188757898093242,0.4100020696715008,28.0
23,10,Jana Kramer,0.21148578598593096,0.40943800441461387,29.0
23,10,James Hinchcliffe,0.2100214054804105,0.4113865931923466,29.5
23,10,Laurie Hernandez,0.20485977972080846,0.4096379367159977,30.0
23,10,Terra Jole,0.15475723883913203,0.35953539583432126,30.0
23,11,Calvin Johnson Jr.,0.2618733977945664,0.5137895604598912,38.3331
23,11,James Hinchcliffe,0.25608060216423095,0.512378161211507,38.9998
23,11,Laurie Hernandez,0.25348351684642356,0.5119721026729744,39.333200000000005
23,11,Jana Kramer,0.22856248299914247,0.4618601754534191,35.5
24,2,Bonner Bolton,0.10346365338103566,0.188829507039312,28.0
24,2,David Ross,0.10180562902853056,0.1841227021990113,27.0
24,2,Nick Viall,0.09640269955468155,0.17262221174957113,25.0
24,2,Erika Jayne,0.09366699467851318,0.1790328483367895,28.0
24,2,Rashad Jennings,0.09175481657228587,0.18931579218174455,32.0
24,2,Normani,0.08945828388702312,0.1870192594964818,32.0
24,2,Nancy Kerrigan,0.08632114351548748,0.1716869971737638,28.0
24,2,Mr. T,0.08607844693235643,0.15315161766385926,22.0
24,2,Simone Biles,0.08096502314422412,0.16937965729029603,29.0
24,2,Heather Morris,0.07856797851126522,0.17003139314513271,30.0
24,2,Charo,0.055229509917562876,0.13144902211245246,25.0
24,2,Chris Kattan,0.03628582079654335,0.10335899152804617,22.0
24,3,David Ross,0.10725220418030107,0.20566490259268705,31.0
24,3,Bonner Bolton,0.10655722904091207,0.1827477052311464,24.0
24,3,Nick Viall,0.10115430916556854,0.18369399170498907,26.0
24,3,Rashad Jennings,0.09869832509360732,0.187587213982214,28.0
24,3,Erika Jayne,0.09539928173539826,0.17793896427481876,26.0
24,3,Normani,0.09485726853948057,0.20279377647564584,34.0
24,3,Nancy Kerrigan,0.09099795707750898,0.19575986183908117,33.0
24,3,Simone Biles,0.08661865245455208,0.18820595404153118,32.0
24,3,Heather Morris,0.08469435798816354,0.1894562627497357,33.0
24,3,Mr. T,0.08198731698857435,0.15817779317880867,24.0
24,3,Charo,0.05178309765195032,0.12797357384218463,24.0
24,4,David Ross,0.11733615659060442,0.21242818113019002,31.0
24,4,Bonner Bolton,0.11477993945707865,0.21293944865923153,32.0
24,4,Nick Viall,0.11068022804496495,0.20270476792198328,30.0
24,4,Rashad Jennings,0.1077541035336285,0.22738600537375234,39.0
24,4,Normani,0.10323046340073654,0.20138997260288943,32.0
24,4,Nancy Kerrigan,0.10001391569085333,0.2012409095555735,33.0
24,4,Simone Biles,0.0964137046739765,0.2068431525263985,36.0
24,4,Heather Morris,0.09377391907100373,0.20113588226085843,35.0
24,4,Erika Jayne,0.09088477050443311,0.18290931038145145,30.0
24,4,Mr. T,0.06513279894330347,0.15102236949518724,28.0
24,5,David Ross,0.13180053118422436,0.2271952680260158,29.0
24,5,Bonner Bolton,0.12853622135902357,0.22722043188501473,30.0
24,5,Nick Viall,0.12515015684026082,0.2369922621030508,34.0
24,5,Rashad Jennings,0.12227008526348561,0.2275332431578762,32.0
24,5,Normani,0.11222537871733604,0.24051485240112455,39.0
24,5,Simone Biles,0.11057002479448104,0.23557002479406985,38.0
24,5,Nancy Kerrigan,0.10870134944609494,0.22712240207728435,36.0
24,5,Heather Morris,0.08893005256498583,0.20077215782777583,34.0
24,5,Erika Jayne,0.07181619973361568,0.17707935762800625,32.0
24,6,Nick Viall,0.14403090905371574,0.25741380868154706,30.5
24,6,Bonner Bolton,0.14254731019502767,0.25964768194180426,31.5
24,6,David Ross,0.14219055706799946,0.2574321927553034,31.0
24,6,Rashad Jennings,0.13093239739717852,0.26104392156026357,35.0
24,6,Simone Biles,0.12892056314863984,0.25717335125225227,34.5
24,6,Normani,0.12512485541352947,0.25895385169555984,36.0
24,6,Nancy Kerrigan,0.11659782970454477,0.24113314568921193,33.5
24,6,Heather Morris,0.06965557791432156,0.20720204631529723,37.0
24,7,Bonner Bolton,0.1645198234964589,0.2870494677647493,31.0
24,7,David Ross,0.16085532479300144,0.2873375382312367,32.0
24,7,Nick Viall,0.15371753775185082,0.2881048895299758,34.0
24,7,Rashad Jennings,0.1445175471970222,0.2986677448248714,39.0
24,7,Simone Biles,0.14114125995457064,0.2952914575824198,39.0
24,7,Normani,0.14036521315220357,0.30637311828988734,42.0
24,7,Nancy Kerrigan,0.09488329354041078,0.23717578365842543,36.0
24,8,David Ross,0.2226287572941176,0.40887517563115916,32.5
24,8,Rashad Jennings,0.20243428338952074,0.41733399685533795,37.5
24,8,Normani,0.2010581881164936,0.427419219633821,39.5
24,8,Simone Biles,0.1920068007497277,0.3983105256769122,36.0
24,8,Bonner Bolton,0.18187197029607996,0.3480610820429786,29.0
24,9,David Ross,0.2812988459585909,0.512321948267297,35.0
24,9,Normani,0.2617205184962196,0.5125456010028149,38.0
24,9,Rashad Jennings,0.2585915402217773,0.5127169527613541,38.5
24,9,Simone Biles,0.19838909513497402,0.46241549777349533,40.0
25,1,Terrell Owens,0.09724771431502355,0.16000922059091158,15.0
25,1,Debbie Gibson,0.08918419398269203,0.16031390109536514,17.0
25,1,Nick Lachey,0.08905760865902354,0.16437141619008916,18.0
25,1,Nikki Bella,0.0846947312710071,0.1683767396388578,20.0
25,1,Derek Fisher,0.08459275337577278,0.1599065609068384,18.0
25,1,Sasha Pieterse,0.08436182640797076,0.1596756339390364,18.0
25,1,Frankie Muniz,0.08050895242708242,0.1600068603765406,19.0
25,1,Victoria Arlen,0.08046101682501335,0.15995892477447152,19.0
25,1,Vanessa Lachey,0.07875790657691689,0.16662401536316013,21.0
25,1,Lindsey Stirling,0.07249999356357732,0.16455020276821308,22.0
25,1,Jordan Fisher,0.06858477478557232,0.1606349839902081,22.0
25,1,Barbara Corcoran,0.04704439294674431,0.1056217988042398,14.0
25,1,Drew Scott,0.04300413478855491,0.10994974148283548,16.0
25,2,Terrell Owens,0.09455237823674276,0.1658503672675607,19.5
25,2,Nick Lachey,0.08809509677366467,0.15756493223958984,19.0
25,2,Debbie Gibson,0.08662232347625586,0.16157661963685932,20.5
25,2,Nikki Bella,0.08565065882029846,0.1569486478511164,19.5
25,2,Frankie Muniz,0.08245353850339648,0.1702049096182493,24.0
25,2,Vanessa Lachey,0.08125320925453836,0.1671764268044984,23.5
25,2,Victoria Arlen,0.07995484580137378,0.16039360265665553,22.0
