season,week,method,celebrity_name,fan_votes,eliminated
22,3,percent,Mischa Barton,73278.22182933167,True
22,3,percent,Kim Fields,90541.93989419867,False
22,3,percent,Jodie Sweetin,95280.89475908542,False
22,3,percent,Doug Flutie,83179.15691033307,False
22,3,percent,Von Miller,86946.47700434508,False
22,3,percent,Antonio Brown,85895.56497248713,False
22,3,percent,Paige VanZant,99061.51753869996,False
22,3,percent,Nyle DiMarco,101387.90437714351,False
22,3,percent,Ginger Zee,91890.29320318138,False
22,3,percent,Wanya Morris,102954.42170454143,False
22,3,percent,Marla Maples,89583.60780665274,False
22,4,percent,Kim Fields,99324.36359074825,False
22,4,percent,Jodie Sweetin,91521.79866150359,False
22,4,percent,Doug Flutie,92257.27367012337,False
22,4,percent,Von Miller,97855.25877369485,False
22,4,percent,Antonio Brown,103269.19658278134,False
22,4,percent,Paige VanZant,110596.57991062128,False
22,4,percent,Nyle DiMarco,107651.58067788655,False
22,4,percent,Ginger Zee,107666.42032980295,False
22,4,percent,Wanya Morris,110239.43908569253,False
22,4,percent,Marla Maples,79618.08871714534,True
22,5,percent,Kim Fields,103874.47199635989,False
22,5,percent,Jodie Sweetin,116546.84765725049,False
22,5,percent,Doug Flutie,100995.05999663028,False
22,5,percent,Von Miller,105540.39333190498,False
22,5,percent,Antonio Brown,100952.76750260961,False
22,5,percent,Paige VanZant,115260.69710221821,False
22,5,percent,Nyle DiMarco,127647.74443502788,False
22,5,percent,Ginger Zee,116331.3269297553,False
22,5,percent,Wanya Morris,112850.69104824337,False
22,6,percent,Kim Fields,105032.22215407231,False
22,6,percent,Jodie Sweetin,112537.66699167683,False
22,6,percent,Doug Flutie,95692.53075696161,True
22,6,percent,Von Miller,105656.9426550345,False
22,6,percent,Antonio Brown,112196.49486138478,False
22,6,percent,Paige VanZant,120315.27242588691,False
22,6,percent,Nyle DiMarco,116700.50328310522,False
22,6,percent,Ginger Zee,109703.54275190507,False
22,6,percent,Wanya Morris,122164.82411997272,False
22,7,percent,Kim Fields,119309.96115894128,True
22,7,percent,Jodie Sweetin,121746.4097570721,False
22,7,percent,Von Miller,119309.9611589413,True
22,7,percent,Antonio Brown,122467.7852390912,False
22,7,percent,Paige VanZant,130220.95330955113,False
22,7,percent,Nyle DiMarco,130164.18389154202,False
22,7,percent,Ginger Zee,125786.98125601937,False
22,7,percent,Wanya Morris,130993.76422884162,False
22,8,percent,Jodie Sweetin,146839.02977083996,True
22,8,percent,Antonio Brown,164690.50906078078,False
22,8,percent,Paige VanZant,167687.58933627157,False
22,8,percent,Nyle DiMarco,171357.8537278383,False
22,8,percent,Ginger Zee,172900.18951686152,False
22,8,percent,Wanya Morris,176524.82858740806,False
22,9,percent,Antonio Brown,192108.1140665754,True
22,9,percent,Paige VanZant,202291.3446916279,False
22,9,percent,Nyle DiMarco,204223.06078559314,False
22,9,percent,Ginger Zee,207707.38134308442,False
22,9,percent,Wanya Morris,193670.09911311927,True
22,10,percent,Paige VanZant,336627.76845166483,False
22,10,percent,Nyle DiMarco,333016.8845666244,False
22,10,percent,Ginger Zee,330355.3469817107,False
23,1,percent,Jake T. Austin,66666.66666666669,False
23,1,percent,Maureen McCormick,66666.66666666669,False
23,1,percent,Marilu Henner,81818.18181818184,False
23,1,percent,Ryan Lochte,72727.27272727274,False
23,1,percent,Calvin Johnson Jr.,78787.8787878788,False
23,1,percent,Laurie Hernandez,93939.39393939395,False
23,1,percent,Amber Rose,72727.27272727274,False
23,1,percent,Rick Perry,60606.060606060615,False
23,1,percent,James Hinchcliffe,93939.39393939395,False
23,1,percent,Babyface,78787.8787878788,False
23,1,percent,Vanilla Ice,75757.57575757577,False
23,1,percent,Jana Kramer,81818.18181818184,False
23,1,percent,Terra Jole,75757.57575757577,False
23,2,percent,Jake T. Austin,61808.9570719968,True
23,2,percent,Maureen McCormick,71157.01064881856,False
23,2,percent,Marilu Henner,78627.67423637338,False
23,2,percent,Ryan Lochte,69891.26600727436,False
23,2,percent,Calvin Johnson Jr.,79260.546585355,False
23,2,percent,Laurie Hernandez,92048.72279078493,False
23,2,percent,Amber Rose,69891.26600727436,False
23,2,percent,Rick Perry,67590.77525381498,False
23,2,percent,James Hinchcliffe,86731.21017100685,False
23,2,percent,Babyface,82805.55498601668,False
23,2,percent,Vanilla Ice,74575.90628498777,False
23,2,percent,Jana Kramer,82172.68265632751,False
23,2,percent,Terra Jole,83438.42729996897,False
23,3,percent,Maureen McCormick,82287.9932713446,False
23,3,percent,Marilu Henner,85274.05764038462,False
23,3,percent,Ryan Lochte,76012.83756975643,False
23,3,percent,Calvin Johnson Jr.,93219.32781205929,False
23,3,percent,Laurie Hernandez,96407.75361692383,False
23,3,percent,Amber Rose,76012.83756975643,False
23,3,percent,Rick Perry,71247.16520958737,True
23,3,percent,James Hinchcliffe,90436.16141104928,False
23,3,percent,Babyface,81174.74825283082,False
23,3,percent,Vanilla Ice,74039.15960964064,False
23,3,percent,Jana Kramer,82844.86270472739,False
23,3,percent,Terra Jole,91043.09533193932,False
23,4,percent,Maureen McCormick,90684.38266623355,False
23,4,percent,Marilu Henner,88219.66953841926,False
23,4,percent,Ryan Lochte,84388.25191389814,False
23,4,percent,Calvin Johnson Jr.,92759.66298731975,False
23,4,percent,Laurie Hernandez,110725.24965218436,False
23,4,percent,Amber Rose,88126.34084502974,False
23,4,percent,James Hinchcliffe,103529.28629734798,False
23,4,percent,Babyface,75945.56901649456,True
23,4,percent,Vanilla Ice,80456.83428937709,True
23,4,percent,Jana Kramer,88530.5542501571,False
23,4,percent,Terra Jole,96634.19854353846,False
23,5,percent,Maureen McCormick,105528.84267997339,False
23,5,percent,Marilu Henner,112585.39063609451,False
23,5,percent,Ryan Lochte,102730.05681255135,False
23,5,percent,Calvin Johnson Jr.,106451.35611852062,False
23,5,percent,Laurie Hernandez,117154.89511537645,False
23,5,percent,Amber Rose,104391.72981243374,False
23,5,percent,James Hinchcliffe,124825.67661277913,False
23,5,percent,Jana Kramer,110006.19527872943,False
23,5,percent,Terra Jole,116325.85693354146,False
23,6,percent,Maureen McCormick,103097.90616794226,False
23,6,percent,Marilu Henner,111891.65263738226,False
23,6,percent,Ryan Lochte,99999.1811403379,False
23,6,percent,Calvin Johnson Jr.,115738.93067446304,False
23,6,percent,Laurie Hernandez,119752.75780121653,False
23,6,percent,Amber Rose,96523.94786033742,True
23,6,percent,James Hinchcliffe,124678.48118824362,False
23,6,percent,Jana Kramer,123219.53634474511,False
23,6,percent,Terra Jole,105097.60618533188,False
23,7,percent,Maureen McCormick,116405.36889024924,True
23,7,percent,Marilu Henner,120135.13295558502,False
23,7,percent,Ryan Lochte,116505.36889024926,False
23,7,percent,Calvin Johnson Jr.,131961.95462920718,False
23,7,percent,Laurie Hernandez,127989.93035289014,False
23,7,percent,James Hinchcliffe,135696.95042746933,False
23,7,percent,Jana Kramer,129438.37043701611,False
23,7,percent,Terra Jole,121866.9234173337,False
23,8,percent,Marilu Henner,133130.14015973674,False
23,8,percent,Ryan Lochte,118104.75217427603,True
23,8,percent,Calvin Johnson Jr.,149289.23387407121,False
23,8,percent,Laurie Hernandez,156818.63939697726,False
23,8,percent,James Hinchcliffe,166300.65671538704,False
23,8,percent,Jana Kramer,148201.56684830185,False
23,8,percent,Terra Jole,128155.01083124983,False
23,9,percent,Marilu Henner,155728.61681995698,True
23,9,percent,Calvin Johnson Jr.,165353.09982598756,False
23,9,percent,Laurie Hernandez,176814.66983073906,False
23,9,percent,James Hinchcliffe,169833.4027763023,False
23,9,percent,Jana Kramer,173150.51332837896,False
23,9,percent,Terra Jole,159119.69741863513,False
23,10,percent,Calvin Johnson Jr.,202569.73382979474,False
23,10,percent,Laurie Hernandez,206686.6299779646,False
23,10,percent,James Hinchcliffe,201280.87262413575,False
23,10,percent,Jana Kramer,200644.90687141594,False
23,10,percent,Terra Jole,188817.85669668898,True
23,11,percent,Calvin Johnson Jr.,251093.21604988837,False
23,11,percent,Laurie Hernandez,257104.17337598134,False
23,11,percent,James Hinchcliffe,253235.76335531968,False
23,11,percent,Jana Kramer,238566.8472188107,True
24,1,percent,Charo,69536.42384105962,False
24,1,percent,Mr. T,66225.16556291393,False
24,1,percent,Heather Morris,92715.23178807949,False
24,1,percent,Nancy Kerrigan,92715.23178807949,False
24,1,percent,Bonner Bolton,72847.6821192053,False
24,1,percent,Simone Biles,105960.26490066227,False
24,1,percent,David Ross,92715.23178807949,False
24,1,percent,Rashad Jennings,102649.00662251656,False
24,1,percent,Chris Kattan,56291.39072847683,False
24,1,percent,Erika Jayne,79470.19867549671,False
24,1,percent,Normani,89403.97350993378,False
24,1,percent,Nick Viall,79470.19867549671,False
24,2,percent,Charo,73713.35406174608,False
24,2,percent,Mr. T,66755.16879347416,False
24,2,percent,Heather Morris,91932.84606688451,False
24,2,percent,Nancy Kerrigan,88121.87045693625,False
24,2,percent,Bonner Bolton,80671.53933229175,False
24,2,percent,Simone Biles,94994.24567871899,False
24,2,percent,David Ross,86216.38265309898,False
24,2,percent,Rashad Jennings,99468.9872402919,False
24,2,percent,Chris Kattan,63030.00323001505,True
24,2,percent,Erika Jayne,83154.98303899076,False
24,2,percent,Normani,94502.09982234641,False
24,2,percent,Nick Viall,77438.5196252052,False
24,3,percent,Charo,75678.64358262213,True
24,3,percent,Mr. T,75778.64358262213,False
24,3,percent,Heather Morris,102270.1298693583,False
24,3,percent,Nancy Kerrigan,100744.87734727352,False
24,3,percent,Bonner Bolton,79905.91629844016,False
24,3,percent,Simone Biles,101511.25540472618,False
24,3,percent,David Ross,96013.99712240869,False
24,3,percent,Rashad Jennings,95365.6565671544,False
24,3,percent,Erika Jayne,84868.10967285896,False
24,3,percent,Normani,105282.53967501369,False
24,3,percent,Nick Viall,82580.23087752188,False
24,4,percent,Mr. T,84424.60895664434,True
24,4,percent,Heather Morris,108592.53132818309,False
24,4,percent,Nancy Kerrigan,104139.37588820087,False
24,4,percent,Bonner Bolton,93767.76777015155,False
24,4,percent,Simone Biles,110201.83155278006,False
24,4,percent,David Ross,98385.68748987876,False
24,4,percent,Rashad Jennings,113460.07705749224,False
24,4,percent,Erika Jayne,91946.5889636087,False
24,4,percent,Normani,104063.14145155768,False
24,4,percent,Nick Viall,91018.38954150274,False
24,5,percent,Heather Morris,114403.12161015978,False
24,5,percent,Nancy Kerrigan,116649.36261460946,False
24,5,percent,Bonner Bolton,102293.15571242422,False
24,5,percent,Simone Biles,123244.41114815339,False
24,5,percent,David Ross,105582.62939663474,False
24,5,percent,Rashad Jennings,112328.25475218617,False
24,5,percent,Erika Jayne,95614.20834400319,True
24,5,percent,Normani,122749.64909338468,False
24,5,percent,Nick Viall,107135.20732844432,False
24,6,percent,Heather Morris,103221.24488744688,True
24,6,percent,Nancy Kerrigan,126202.77041183623,False
24,6,percent,Bonner Bolton,123767.34154172201,False
24,6,percent,Simone Biles,131260.80135250653,False
24,6,percent,David Ross,125626.07760120154,False
24,6,percent,Rashad Jennings,127896.17020278196,False
24,6,percent,Normani,134540.78034182385,False
24,6,percent,Nick Viall,127484.81366068112,False
24,7,percent,Nancy Kerrigan,123784.21937476889,True
24,7,percent,Bonner Bolton,143647.0652245713,False
24,7,percent,Simone Biles,151257.0653021927,False
24,7,percent,David Ross,139694.49605461088,False
24,7,percent,Rashad Jennings,149862.02757684796,False
24,7,percent,Normani,160065.76875231843,False
24,7,percent,Nick Viall,131689.3577146899,True
24,8,percent,Bonner Bolton,176219.7565885846,True
24,8,percent,Simone Biles,205124.36329971434,False
24,8,percent,David Ross,186764.75946031918,False
24,8,percent,Rashad Jennings,209794.20928461646,False
24,8,percent,Normani,222096.91136676542,False
24,9,percent,Simone Biles,227416.98115700975,True
24,9,percent,David Ross,260520.28148704275,False
24,9,percent,Rashad Jennings,254370.10189965015,False
24,9,percent,Normani,257692.63545629752,False
24,10,percent,David Ross,323345.8477743867,False
24,10,percent,Rashad Jennings,338424.08423970564,False
24,10,percent,Normani,338230.0679859077,False
25,1,percent,Sasha Pieterse,75313.80753138075,False
25,1,percent,Frankie Muniz,79497.9079497908,False
25,1,percent,Jordan Fisher,92050.20920502092,False
25,1,percent,Derek Fisher,75313.80753138075,False
25,1,percent,Nikki Bella,83682.00836820084,False
25,1,percent,Terrell Owens,62761.50627615064,False
25,1,percent,Victoria Arlen,79497.9079497908,False
25,1,percent,Barbara Corcoran,58577.4058577406,False
25,1,percent,Lindsey Stirling,92050.20920502092,False
25,1,percent,Debbie Gibson,71129.70711297073,False
25,1,percent,Nick Lachey,75313.80753138075,False
25,1,percent,Drew Scott,66945.60669456067,False
25,1,percent,Vanessa Lachey,87866.10878661089,False
25,2,percent,Sasha Pieterse,79613.8460714386,False
25,2,percent,Frankie Muniz,84602.13410513285,False
25,2,percent,Jordan Fisher,89391.65953761834,False
25,2,percent,Derek Fisher,73086.9320140725,False
25,2,percent,Nikki Bella,76023.3038968325,False
25,2,percent,Terrell Owens,71258.77844917303,False
25,2,percent,Victoria Arlen,80079.76134416128,False
25,2,percent,Barbara Corcoran,60791.28707278285,True
25,2,percent,Lindsey Stirling,85999.87996665934,False
25,2,percent,Debbie Gibson,67502.47131937413,True
25,2,percent,Nick Lachey,73086.9320140725,False
25,2,percent,Drew Scott,71898.45635196572,False
25,2,percent,Vanessa Lachey,86664.55785671646,False
25,3,percent,Sasha Pieterse,82917.17642148353,False
25,3,percent,Frankie Muniz,90186.04283087389,False
25,3,percent,Jordan Fisher,102492.35421742464,False
25,3,percent,Derek Fisher,85232.30890273146,False
25,3,percent,Nikki Bella,86495.50905440618,False
25,3,percent,Terrell Owens,84445.85406961307,False
25,3,percent,Victoria Arlen,90802.03511441416,False
25,3,percent,Lindsey Stirling,106156.19269005221,False
25,3,percent,Nick Lachey,85232.30890273146,False
25,3,percent,Drew Scott,89843.98843488388,False
25,3,percent,Vanessa Lachey,96196.22936138553,False
25,4,percent,Sasha Pieterse,86442.20336302654,False
25,4,percent,Frankie Muniz,89170.97937034263,False
25,4,percent,Jordan Fisher,105314.71708970892,False
25,4,percent,Derek Fisher,81959.13710954529,True
25,4,percent,Nikki Bella,87785.53087122255,False
25,4,percent,Terrell Owens,87016.07811161786,False
25,4,percent,Victoria Arlen,96316.55136961771,False
25,4,percent,Lindsey Stirling,99775.81920443561,False
25,4,percent,Nick Lachey,85749.1740099143,False
25,4,percent,Drew Scott,89042.57010359158,False
25,4,percent,Vanessa Lachey,91427.23939697686,False
25,5,percent,Sasha Pieterse,86390.04050687749,True
25,5,percent,Frankie Muniz,105803.20199725378,False
25,5,percent,Jordan Fisher,114856.82289347769,False
25,5,percent,Nikki Bella,100476.91407987259,False
25,5,percent,Terrell Owens,95405.39949225205,False
25,5,percent,Victoria Arlen,104005.30978142103,False
25,5,percent,Lindsey Stirling,107812.68502834631,False
25,5,percent,Nick Lachey,94152.87575591965,False
25,5,percent,Drew Scott,96243.54843234841,False
25,5,percent,Vanessa Lachey,94853.20203223093,False
25,6,percent,Frankie Muniz,106744.93592067079,False
25,6,percent,Jordan Fisher,126800.95102687072,False
25,6,percent,Nikki Bella,114771.12808932742,False
25,6,percent,Terrell Owens,114731.95977850496,False
25,6,percent,Victoria Arlen,106006.97375913376,False
25,6,percent,Lindsey Stirling,125952.10051035265,False
25,6,percent,Nick Lachey,91750.52909774854,True
25,6,percent,Drew Scott,100778.60045787581,False
25,6,percent,Vanessa Lachey,112462.82135951532,False
25,7,percent,Frankie Muniz,131288.09255948782,False
25,7,percent,Jordan Fisher,130838.58154405867,False
25,7,percent,Nikki Bella,117150.5682504196,True
25,7,percent,Terrell Owens,127620.9375808961,False
25,7,percent,Victoria Arlen,126621.33637933686,False
25,7,percent,Lindsey Stirling,126126.07322076657,False
25,7,percent,Drew Scott,124461.37986088252,False
25,7,percent,Vanessa Lachey,115893.03060415192,True
25,8,percent,Frankie Muniz,170041.8812867893,False
25,8,percent,Jordan Fisher,183570.81992971947,False
25,8,percent,Terrell Owens,151469.11332091238,True
25,8,percent,Victoria Arlen,161153.7778576535,False
25,8,percent,Lindsey Stirling,169415.7415683581,False
25,8,percent,Drew Scott,164348.66603656733,False
25,9,percent,Frankie Muniz,195101.57152181666,False
25,9,percent,Jordan Fisher,215386.60367206135,False
25,9,percent,Victoria Arlen,176483.0530032981,True
25,9,percent,Lindsey Stirling,206816.08916989615,False
25,9,percent,Drew Scott,206212.6826329277,False
25,10,percent,Frankie Muniz,244259.07845234717,False
25,10,percent,Jordan Fisher,257937.4101299575,False
25,10,percent,Lindsey Stirling,254034.70606303547,False
25,10,percent,Drew Scott,243768.80535465982,True
26,1,percent,Jamie Anderson,80919.0476186232,True
26,1,percent,Johnny Damon,85680.95238052796,True
26,1,percent,Kareem Abdul-Jabbar,90542.8571424327,False
26,1,percent,Arike Ogunbowale,95238.09523827714,False
26,1,percent,Jennie Finch Daigle,100000.0000001819,False
26,1,percent,Chris Mazdzer,100000.0000001819,False
26,1,percent,Mirai Nagasu,109523.80952399143,False
26,1,percent,Tonya Harding,109523.80952399143,False
26,1,percent,Josh Norman,114285.71428589617,False
26,1,percent,Adam Rippon,114285.71428589617,False
26,2,percent,Kareem Abdul-Jabbar,109716.44562736148,True
26,2,percent,Arike Ogunbowale,113908.72336129546,True
26,2,percent,Jennie Finch Daigle,127092.83551082814,False
26,2,percent,Chris Mazdzer,122200.17846697672,False
26,2,percent,Mirai Nagasu,135941.81188736742,False
26,2,percent,Tonya Harding,126137.77290749384,False
26,2,percent,Josh Norman,127092.83551082814,False
26,2,percent,Adam Rippon,137909.39672784886,False
26,3,percent,Jennie Finch Daigle,147288.1070740088,True
26,3,percent,Chris Mazdzer,156773.22593723595,True
26,3,percent,Mirai Nagasu,166917.05482093425,True
26,3,percent,Tonya Harding,167017.0548209342,False
26,3,percent,Josh Norman,173946.87484587825,False
26,3,percent,Adam Rippon,188057.68250100868,False
26,4,percent,Tonya Harding,323069.35855043796,False
26,4,percent,Josh Norman,331636.57192810613,False
26,4,percent,Adam Rippon,345294.0695214559,False
27,1,percent,Juan Pablo Di Pace,86274.50980392157,False
27,1,percent,Evanna Lynch,70588.23529411765,False
27,1,percent,Nancy McKeon,76470.58823529413,False
27,1,percent,John Schneider,70588.23529411765,False
27,1,percent,Milo Manheim,78431.37254901961,False
27,1,percent,Danelle Umstead,70588.23529411765,False
27,1,percent,Mary Lou Retton,78431.37254901961,False
27,1,percent,DeMarcus Ware,90196.07843137255,False
27,1,percent,Nikki Glaser,54851.96078431374,True
27,1,percent,Bobby Bones,78431.37254901961,False
27,1,percent,Tinashe,90196.07843137255,False
27,1,percent,Alexis Ren,86274.50980392157,False
27,1,percent,Joe Amabile,68677.45098039215,False
27,2,percent,Juan Pablo Di Pace,94304.09251672306,False
27,2,percent,Evanna Lynch,83458.52447455042,False
27,2,percent,Nancy McKeon,77707.12983110665,False
27,2,percent,John Schneider,77682.94644615482,False
27,2,percent,Milo Manheim,91191.53973767927,False
27,2,percent,Danelle Umstead,67319.56049298913,True
27,2,percent,Mary Lou Retton,84260.84606965235,False
27,2,percent,DeMarcus Ware,90084.79087443829,False
27,2,percent,Bobby Bones,76175.03677442497,False
27,2,percent,Tinashe,95860.36892911606,False
27,2,percent,Alexis Ren,90838.7456891963,False
27,2,percent,Joe Amabile,71116.41816396877,False
27,3,percent,Juan Pablo Di Pace,107139.77851672827,False
27,3,percent,Evanna Lynch,95862.35355387702,False
27,3,percent,Nancy McKeon,68592.05666172146,True
27,3,percent,John Schneider,79644.30139785558,False
27,3,percent,Milo Manheim,98941.26248766841,False
27,3,percent,Mary Lou Retton,89222.5492564006,False
27,3,percent,DeMarcus Ware,96180.8592874714,False
27,3,percent,Bobby Bones,83683.42514256478,False
27,3,percent,Tinashe,100800.16217405171,False
27,3,percent,Alexis Ren,96481.04725846332,False
27,3,percent,Joe Amabile,83452.20426319748,False
27,4,percent,Juan Pablo Di Pace,107740.19649344381,False
27,4,percent,Evanna Lynch,103253.2428150277,False
27,4,percent,John Schneider,88863.24676474751,False
27,4,percent,Milo Manheim,118043.34313315613,False
27,4,percent,Mary Lou Retton,106037.49861989345,False
27,4,percent,DeMarcus Ware,97953.92945790655,False
27,4,percent,Bobby Bones,92102.15534381107,False
27,4,percent,Tinashe,66140.08637829382,True
27,4,percent,Alexis Ren,106212.42151197795,False
27,4,percent,Joe Amabile,113653.87948174209,False
27,5,percent,Juan Pablo Di Pace,124908.2066588916,False
27,5,percent,Evanna Lynch,109029.8527486897,False
27,5,percent,John Schneider,103251.41805959766,False
27,5,percent,Milo Manheim,123414.89891446741,False
27,5,percent,Mary Lou Retton,112963.21147880238,False
27,5,percent,DeMarcus Ware,112532.49557383222,False
27,5,percent,Bobby Bones,96106.08550863192,False
27,5,percent,Alexis Ren,124294.71462473215,False
27,5,percent,Joe Amabile,93499.11643235499,False
27,6,percent,Juan Pablo Di Pace,128744.33489233188,False
27,6,percent,Evanna Lynch,120109.84413825141,False
27,6,percent,John Schneider,109413.04326187636,False
27,6,percent,Milo Manheim,128190.72032861362,False
27,6,percent,Mary Lou Retton,87478.98212650517,True
27,6,percent,DeMarcus Ware,113164.67385010842,False
27,6,percent,Bobby Bones,96312.60658065365,False
27,6,percent,Alexis Ren,120273.18824100583,False
27,6,percent,Joe Amabile,96312.60658065366,False
27,7,percent,Juan Pablo Di Pace,133131.56021055699,False
27,7,percent,Evanna Lynch,134205.65025894652,False
27,7,percent,John Schneider,111345.1906080716,True
27,7,percent,Milo Manheim,135876.90240707115,False
27,7,percent,DeMarcus Ware,113644.04118278423,True
27,7,percent,Bobby Bones,115912.70068361462,False
27,7,percent,Alexis Ren,128346.81001789475,False
27,7,percent,Joe Amabile,127537.14463106009,False
27,8,percent,Juan Pablo Di Pace,138821.17465157522,True
27,8,percent,Evanna Lynch,177541.70703425558,False
27,8,percent,Milo Manheim,172483.27369246955,False
27,8,percent,Bobby Bones,185505.0255832523,False
27,8,percent,Alexis Ren,174735.88857667576,False
27,8,percent,Joe Amabile,150912.9304617717,True
27,9,percent,Evanna Lynch,256074.58623890067,False
27,9,percent,Milo Manheim,253403.87866655638,False
27,9,percent,Bobby Bones,244045.2235623087,False
27,9,percent,Alexis Ren,246476.31153223437,False
28,1,rank,Kate Flannery,18231.324992644077,False
28,1,rank,James Van Der Beek,299807.6996731053,False
28,1,rank,Kel Mitchell,36713.380064711186,False
28,1,rank,Ray Lewis,12847.397582107391,False
28,1,rank,Lamar Odom,6379.82883123982,False
28,1,rank,Sailor Brinkley-Cook,104914.03158979976,False
28,1,rank,Sean Spicer,9053.408059992074,False
28,1,rank,Mary Wilson,73931.66850570474,False
28,1,rank,Lauren Alaina,148880.0976211727,False
28,1,rank,Ally Brooke,25871.481664918418,False
28,1,rank,Karamo Brown,52098.76624900225,False
28,1,rank,Hannah Brown,211270.91516560235,False
28,2,rank,Kate Flannery,211270.91516560235,False
28,2,rank,James Van Der Beek,148880.0976211727,False
28,2,rank,Kel Mitchell,73931.66850570474,False
28,2,rank,Ray Lewis,6379.82883123982,True
28,2,rank,Lamar Odom,12847.397582107391,False
28,2,rank,Sailor Brinkley-Cook,25871.481664918418,False
28,2,rank,Sean Spicer,18231.324992644077,False
28,2,rank,Mary Wilson,9053.408059992074,True
28,2,rank,Lauren Alaina,36713.380064711186,False
28,2,rank,Ally Brooke,104914.03158979976,False
28,2,rank,Karamo Brown,52098.76624900225,False
28,2,rank,Hannah Brown,299807.6996731053,False
28,3,rank,Kate Flannery,304507.23191839526,False
28,3,rank,James Van Der Beek,151213.8162688775,False
28,3,rank,Kel Mitchell,52915.4224996388,False
28,3,rank,Lamar Odom,13048.782534098302,False
28,3,rank,Sailor Brinkley-Cook,106558.57532559182,False
28,3,rank,Sean Spicer,18517.10384278939,False
28,3,rank,Lauren Alaina,37288.867997929105,False
28,3,rank,Ally Brooke,214582.6195661072,False
28,3,rank,Karamo Brown,26277.021157233925,False
28,3,rank,Hannah Brown,75090.55888933892,False
28,4,rank,Kate Flannery,26277.021157233918,False
28,4,rank,James Van Der Beek,52915.422499638786,False
28,4,rank,Kel Mitchell,151213.81626887748,False
28,4,rank,Lamar Odom,13048.782534098298,True
28,4,rank,Sailor Brinkley-Cook,75090.55888933889,False
28,4,rank,Sean Spicer,18517.103842789384,False
28,4,rank,Lauren Alaina,214582.61956610714,False
28,4,rank,Ally Brooke,304507.2319183952,False
28,4,rank,Karamo Brown,37288.8679979291,False
28,4,rank,Hannah Brown,106558.5753255918,False
28,5,rank,Kate Flannery,53615.033411179684,False
28,5,rank,James Van Der Beek,217419.68171139198,False
28,5,rank,Kel Mitchell,153213.0601724515,False
28,5,rank,Sailor Brinkley-Cook,76083.35403054833,False
28,5,rank,Sean Spicer,18761.92411042761,False
28,5,rank,Lauren Alaina,37781.87547472922,False
28,5,rank,Ally Brooke,308533.2147421113,False
28,5,rank,Karamo Brown,26624.43765427724,False
28,5,rank,Hannah Brown,107967.41869288318,False
28,6,rank,Kate Flannery,308533.21474211133,False
28,6,rank,James Van Der Beek,217419.681711392,False
28,6,rank,Kel Mitchell,107967.41869288319,False
28,6,rank,Sailor Brinkley-Cook,18761.924110427615,True
28,6,rank,Sean Spicer,153213.06017245154,False
28,6,rank,Lauren Alaina,76083.35403054835,False
28,6,rank,Ally Brooke,53615.03341117969,False
28,6,rank,Karamo Brown,37781.87547472922,False
28,6,rank,Hannah Brown,26624.437654277244,False
28,7,rank,Kate Flannery,38504.29004243121,False
28,7,rank,James Van Der Beek,314432.57484927983,False
28,7,rank,Kel Mitchell,77538.11832217434,False
28,7,rank,Sean Spicer,54640.188480836616,False
28,7,rank,Lauren Alaina,156142.59570344473,False
28,7,rank,Ally Brooke,221576.8905158754,False
28,7,rank,Karamo Brown,27133.514595976132,True
28,7,rank,Hannah Brown,110031.8274899819,False
28,8,rank,Kate Flannery,39578.185311256435,True
28,8,rank,James Van Der Beek,323202.1860828091,False
28,8,rank,Kel Mitchell,113100.64550562303,False
28,8,rank,Sean Spicer,79700.67782731086,False
28,8,rank,Lauren Alaina,56164.11840741432,False
28,8,rank,Ally Brooke,160497.45576197942,False
28,8,rank,Hannah Brown,227756.7311036069,False
28,9,rank,James Van Der Beek,167111.42261381674,False
28,9,rank,Kel Mitchell,237142.39683052074,False
28,9,rank,Sean Spicer,58478.595080242056,True
28,9,rank,Lauren Alaina,82985.07656569681,False
28,9,rank,Ally Brooke,336521.0797378165,False
28,9,rank,Hannah Brown,117761.42917190716,False
28,10,rank,James Van Der Beek,88139.34142343722,True
28,10,rank,Kel Mitchell,251871.48756403627,False
28,10,rank,Lauren Alaina,125075.67916838119,False
28,10,rank,Ally Brooke,357422.654418034,False
28,10,rank,Hannah Brown,177490.83742611142,False
28,11,rank,Kel Mitchell,276217.078996712,False
28,11,rank,Lauren Alaina,137165.34208595802,False
28,11,rank,Ally Brooke,391970.6931714542,False
28,11,rank,Hannah Brown,194646.88574587594,False
29,1,rank,Anne Heche,25617.95456206639,False
29,1,rank,Jesse Metcalfe,36353.607980365,False
29,1,rank,Chrishell Stause,4451.732987384599,False
29,1,rank,Skai Jackson,296869.73970253585,False
29,1,rank,Justina Machado,209200.56976627166,False
29,1,rank,Charles Oakley,3137.083214817833,False
29,1,rank,Veron Davis,8964.689356281364,False
29,1,rank,Johnny Weir,12721.49974871826,False
29,1,rank,Nev Schulman,103885.92849071999,False
29,1,rank,AJ McLean,51588.22535921683,False
29,1,rank,Nelly,6317.309817399599,False
29,1,rank,Kaitlyn Bristowe,147421.1498766604,False
29,1,rank,Carole Baskin,2210.6651779386198,False
29,1,rank,Monica Aldama,73207.17649678032,False
29,1,rank,Jeannie Mai,18052.66746284336,False
29,2,rank,Anne Heche,51588.22535921683,False
29,2,rank,Jesse Metcalfe,103885.92849071999,False
29,2,rank,Chrishell Stause,25617.95456206639,False
