Season,Week,Contestant,Judge_Score_Z,Trend,Vote_Mean,Vote_Std,Vote_CI_Lower,Vote_CI_Upper
31,8,Charli D'Amelio,1.2323431586847493,,,,,
31,8,Jessie James Decker,-0.9530929847955943,,,,,
31,8,Jason Lewis,-0.9530929847955943,,,,,
31,8,Heidi D'Amelio,0.7466906823557841,,,,,
31,8,Gabby Windey,0.9895169205202667,,,,,
31,8,Daniel Durant,0.9409516728873702,,,,,
31,8,Cheryl Ladd,-0.9530929847955943,,,,,
31,8,Jordin Sparks,-0.9530929847955943,,,,,
31,9,Sam Champion,-0.74672406848012,,,,,
31,9,Wayne Brady,1.2354889133034712,,,,,
31,9,Vinny Guadagnino,-0.74672406848012,,,,,
31,9,Trevor Donovan,1.0182600933819819,,,,,
31,9,Teresa Giudice,-0.74672406848012,,,,,
31,9,Shangela,1.2354889133034712,,,,,
31,9,Selma Blair,-0.74672406848012,,,,,
31,9,Joseph Baena,-0.74672406848012,,,,,
31,9,Heidi D'Amelio,-0.74672406848012,,,,,
31,9,Jessie James Decker,-0.74672406848012,,,,,
31,9,Jason Lewis,-0.74672406848012,,,,,
31,9,Gabby Windey,1.4255641307347746,,,,,
31,9,Daniel Durant,1.1268745033427265,,,,,
31,9,Cheryl Ladd,-0.74672406848012,,,,,
31,9,Charli D'Amelio,1.4255641307347746,,,,,
31,9,Jordin Sparks,-0.74672406848012,,,,,
31,10,Wayne Brady,1.61900643854195,,,,,
31,10,Vinny Guadagnino,-0.5587721336560713,,,,,
31,10,Trevor Donovan,-0.5587721336560713,,,,,
31,10,Shangela,1.61900643854195,,,,,
31,10,Selma Blair,-0.5587721336560713,,,,,
31,10,Sam Champion,-0.5587721336560713,,,,,
31,10,Joseph Baena,-0.5587721336560713,,,,,
31,10,Teresa Giudice,-0.5587721336560713,,,,,
31,10,Jessie James Decker,-0.5587721336560713,,,,,
31,10,Jason Lewis,-0.5587721336560713,,,,,
31,10,Heidi D'Amelio,-0.5587721336560713,,,,,
31,10,Gabby Windey,1.7336263633944775,,,,,
31,10,Daniel Durant,-0.5587721336560713,,,,,
31,10,Cheryl Ladd,-0.5587721336560713,,,,,
31,10,Charli D'Amelio,1.7336263633944775,,,,,
31,10,Jordin Sparks,-0.5587721336560713,,,,,
31,11,Trevor Donovan,0.0,,,,,
31,11,Teresa Giudice,0.0,,,,,
31,11,Shangela,0.0,,,,,
31,11,Selma Blair,0.0,,,,,
31,11,Sam Champion,0.0,,,,,
31,11,Joseph Baena,0.0,,,,,
31,11,Jordin Sparks,0.0,,,,,
31,11,Gabby Windey,0.0,,,,,
31,11,Jason Lewis,0.0,,,,,
31,11,Heidi D'Amelio,0.0,,,,,
31,11,Daniel Durant,0.0,,,,,
31,11,Cheryl Ladd,0.0,,,,,
31,11,Charli D'Amelio,0.0,,,,,
31,11,Vinny Guadagnino,0.0,,,,,
31,11,Jessie James Decker,0.0,,,,,
31,11,Wayne Brady,0.0,,,,,
32,1,Adrian Peterson,0.42823542583175445,0.0,1.6176873115612294,0.4806085802924869,0.8400775448959419,2.5150423836676166
32,1,Xochitl Gomez,0.42823542583175445,0.0,1.4614042385559984,0.4135719502665765,0.8657185246850754,2.2294845838000095
32,1,Tyson Beckford,-1.2847062774952633,0.0,0.29807803835737495,0.08414391870279445,0.17364276260307954,0.4850099280821405
32,1,Mira Sorvino,0.1427451419439184,0.0,1.2373481300870903,0.40842381756305324,0.6519081770822696,2.2372428840061565
32,1,Matt Walsh,-1.2847062774952633,0.0,0.30410194723147016,0.08929327612202302,0.16898767251065103,0.508366510981954
32,1,Lele Pons,0.7137257097195905,0.0,2.0780825258923197,0.5819223084143629,1.1371669032355889,3.5090013383607803
32,1,Jason Mraz,1.2847062774952633,0.0,3.7691453846029908,1.0964746995218513,1.924144945811335,6.377886011422974
32,1,Mauricio Umansky,-0.42823542583175445,0.0,0.7013564937411868,0.2630426313796777,0.358930855857389,1.2772402746223925
32,1,Harry Jowsey,-1.2847062774952633,0.0,0.30897409593554137,0.0791297252606181,0.17998727487051136,0.47927787622863594
32,1,Charity Lawson,1.5701965613830995,0.0,4.6630281686442405,1.4298787977124947,2.2835986555045054,7.46636402645747
32,1,Barry Williams,-0.1427451419439184,0.0,0.8762448535736655,0.2915476290834114,0.5155721954739887,1.5722718855133369
32,1,Ariana Madix,1.2847062774952633,0.0,3.6855068897784906,1.0370320119021452,2.2583021593427595,6.40046618181573
32,1,Alyson Hannigan,-0.9992159936074274,0.0,0.4059448695172347,0.13189594956967401,0.21362670476314097,0.7317788608231328
32,1,Jamie Lynn Spears,-0.42823542583175445,0.0,0.7290544922658472,0.2228144562119272,0.4000266540924941,1.2359151973445477
32,2,Lele Pons,0.6638357975446151,-0.6333333333333333,1.5072614217955194,0.4359881644100745,0.8308593881396806,2.3009929006775938
32,2,Xochitl Gomez,1.1617126457030762,0.4,3.8170012235180675,1.0894717482933693,1.9148455702277107,6.333088147767578
32,2,Tyson Beckford,0.165958949386154,-0.4,1.0361745588862785,0.3333855392526052,0.605324547340784,1.7673067929630148
32,2,Mira Sorvino,0.165958949386154,-0.5666666666666667,0.9852783958626041,0.3021267693399783,0.4945905738584001,1.7087565993343385
32,2,Mauricio Umansky,-0.8297947469307682,-0.5,0.3715813916033294,0.11814192067054834,0.21551649042095117,0.6341865032306065
32,2,Matt Walsh,-2.8213021395646125,-0.4,0.058262671770935075,0.017639698971929907,0.026659765198446775,0.09258444197364074
32,2,Jason Mraz,1.1617126457030762,0.3,3.5398969833092155,1.0700344216966444,1.9413250624931062,5.697784998877023
32,2,Ariana Madix,0.49787684815846156,0.2833333333333334,1.8245830756021166,0.4741552588805059,0.9636202061416217,2.827547497047838
32,2,Harry Jowsey,-0.3319178987723071,-0.4,0.6398033875569961,0.1973893507551071,0.333307996177693,1.0490912445249851
32,2,Charity Lawson,0.6638357975446151,0.2500000000000001,2.3427798507763358,0.6748205408730114,1.3635586711651406,3.5883834249068496
32,2,Barry Williams,-0.3319178987723071,-0.5333333333333333,0.556957844664513,0.17496635391499155,0.2899759618533433,0.9839525531233345
32,2,Alyson Hannigan,0.33191789877230754,0.45000000000000007,1.7349666569171884,0.5014242219966925,0.8981834049451228,2.851002608629347
32,2,Adrian Peterson,-0.3319178987723071,-0.6,0.6066470384121362,0.1861450346601954,0.3272792933718295,0.9986998571960755
32,2,Jamie Lynn Spears,-0.16595894938615355,-0.5,0.7365405145528853,0.19443098904557107,0.41510759638229006,1.1272595551553284
32,3,Lele Pons,0.3653735960809306,-0.6333333333333333,1.1951524707833492,0.36294898575629175,0.6675965364785572,1.908173586274084
32,3,Xochitl Gomez,0.8303945365475698,0.4,2.795319704214851,0.9452766886229823,1.2480266643780313,4.9993339053087755
32,3,Tyson Beckford,-0.2856557205723642,-0.4,0.6615284534526387,0.19436934156387206,0.4201660930290176,1.069383420608032
32,3,Mira Sorvino,0.2723694079876028,-0.5666666666666667,1.0319169234673757,0.3209539718682477,0.5682315411051124,1.7686455329838824
32,3,Matt Walsh,-2.1457394824389207,-0.4,0.10269523384486186,0.029552693500109042,0.058114361804601625,0.1706388311039773
32,3,Jason Mraz,1.0164029127342256,0.3,3.16318521085182,0.8867657252183736,1.762747135845467,5.572157321827074
32,3,Mauricio Umansky,-0.006643156292380701,-0.5,0.8757902798988313,0.3026877781693356,0.4977169796822601,1.6984409230126525
32,3,Harry Jowsey,0.08636103180094713,-0.4,0.9752133760264996,0.26493865826672097,0.5732728099893505,1.4841700416449812
32,3,Charity Lawson,0.8303945365475698,0.2500000000000001,2.6320001001715827,0.7894965914871406,1.557578204607743,4.851904684538713
32,3,Barry Williams,0.17936521989427495,-0.5333333333333333,0.9517811943338227,0.25200314814257846,0.4909767009313754,1.483651270225321
32,3,Jamie Lynn Spears,-2.1457394824389207,-0.5,0.10109270109937857,0.02890637526091263,0.05422254296113244,0.16551350923746902
32,3,Ariana Madix,1.0164029127342256,0.2833333333333334,3.0046560478309345,0.9326794871673179,1.6684005791254288,5.1030951251434695
32,3,Alyson Hannigan,0.08636103180094713,0.45000000000000007,1.3872637304420152,0.4595428467411386,0.7064370622370287,2.24538203776602
32,3,Adrian Peterson,-0.09964734438570853,-0.6,0.7096032255243319,0.19184708965444505,0.39769943525686874,1.1280507943411884
32,4,Tyson Beckford,-1.7785774447175344,-0.4,0.1619937424804807,0.050963711613285716,0.09396520659083017,0.28316666589559775
32,4,Mira Sorvino,0.40017992506144523,-0.5666666666666667,1.2062469774769364,0.36240855705148417,0.6803789655111787,2.096374044091584
32,4,Mauricio Umansky,0.19267922317773278,-0.5,1.027748206404537,0.3427555610992142,0.5273561870335792,1.8687030623173466
32,4,Matt Walsh,-1.7785774447175344,-0.4,0.15803017697415245,0.050161417567220166,0.08034738727030942,0.25078887633666064
32,4,Lele Pons,0.5039302760033013,-0.6333333333333333,1.3066076624087553,0.3395535673161438,0.8068618943073896,2.0878426772760306
32,4,Jason Mraz,0.7114309778870137,0.3,2.2543680509937607,0.6165286480866613,1.4009141172637847,3.6160151526995246
32,4,Xochitl Gomez,1.0226820307125823,0.4,3.2691630649298786,1.0339194663391003,1.7374094579632609,5.149545720427099
32,4,Harry Jowsey,0.40017992506144523,-0.4,1.3089032458870558,0.3918245465167813,0.679960418468724,2.0781521029582044
32,4,Charity Lawson,0.7114309778870137,0.2500000000000001,2.220564512819757,0.6979941393241288,1.1319771535608372,3.890318806855608
32,4,Barry Williams,0.08892887223587669,-0.5333333333333333,0.925349379410219,0.29808258873614135,0.5198819481500796,1.64483949267107
32,4,Ariana Madix,0.8151813288288701,0.2833333333333334,2.661644117000115,0.9727544624352953,1.3344980353439624,5.140710983218772
32,4,Alyson Hannigan,0.08892887223587669,0.45000000000000007,1.3760057652571631,0.4172143781707259,0.7407388910794472,2.388806306011036
32,4,Adrian Peterson,0.40017992506144523,-0.6,1.2267070478157864,0.3257456700223181,0.7531877319194672,1.894612070851583
32,4,Jamie Lynn Spears,-1.7785774447175344,-0.5,0.15102853221613194,0.048609517731171906,0.08114349254553599,0.2688754872868489
32,5,Xochitl Gomez,0.9396110368906266,0.4,3.0822240630402935,1.109665042815681,1.570965332629938,5.876013674008156
32,5,Tyson Beckford,-1.4835963740378313,-0.4,0.21012708908646208,0.063408080067665,0.11419515470333345,0.33699884591733403
32,5,Mira Sorvino,0.42035230597738543,-0.5666666666666667,1.2377320742367228,0.391694537341779,0.695697353447868,2.068998734128562
32,5,Mauricio Umansky,0.5934385496151324,-0.5,1.5574816561055551,0.4990761952293942,0.8128772917771327,2.6301755021994255
32,5,Matt Walsh,-1.4835963740378313,-0.4,0.21802676722255795,0.07152260201148412,0.11651204322746704,0.41596404128950026
32,5,Lele Pons,0.5934385496151324,-0.6333333333333333,1.3514742929495795,0.37069954457986115,0.7217980100421227,2.165425119143369
32,5,Jason Mraz,0.853067915071753,0.3,2.7834332234017007,0.7800691994014174,1.5225772093121859,4.299334415695516
32,5,Jamie Lynn Spears,-1.4835963740378313,-0.5,0.2081345811408648,0.06567322656288743,0.11177581936770106,0.34600722195666356
32,5,Charity Lawson,0.9396110368906266,0.2500000000000001,2.8923726249437918,0.7761748985834374,1.5255541794523122,4.656999124484872
32,5,Barry Williams,0.5934385496151324,-0.5333333333333333,1.4720203170950439,0.43484322554125576,0.7343154141636442,2.348298664617502
32,5,Ariana Madix,0.5934385496151324,0.2833333333333334,2.149822418897867,0.7243021266704668,1.187786770225469,3.899196861312731
32,5,Alyson Hannigan,0.333809184158512,0.45000000000000007,1.7482582262777553,0.5504081887225806,0.9767139512057788,2.9401447993552337
32,5,Adrian Peterson,-1.4835963740378313,-0.6,0.18834335462813553,0.05634119352450801,0.09961909763479145,0.31508381266623686
32,5,Harry Jowsey,0.07417981870189153,-0.4,0.906454344748153,0.2777926804884085,0.47772006577281234,1.5567356115103317
32,6,Lele Pons,0.7708543428628055,-0.6333333333333333,1.6625857939040822,0.518501803047385,0.9345499521996579,2.8851909026698954
32,6,Xochitl Gomez,1.0461594653138075,0.4,3.485458609066002,1.0064737179064471,1.8925882287451679,5.459142754772121
32,6,Tyson Beckford,-1.2664035632746091,-0.4,0.23979765441522224,0.07530997471970977,0.1310490841838279,0.4294812437486164
32,6,Mira Sorvino,-1.2664035632746091,-0.5666666666666667,0.22730393579353908,0.05697594652068487,0.13227039406104307,0.32549884810337276
32,6,Mauricio Umansky,0.5506102449020039,-0.5,1.4811195218967714,0.43144370857845293,0.7879798518701927,2.5280014943473237
32,6,Matt Walsh,-1.2664035632746091,-0.4,0.2540100753423343,0.08331682733239903,0.12767737508840274,0.4438743090542416
32,6,Jason Mraz,0.8809763918432063,0.3,2.793320877404845,0.8456298402066134,1.6532459758220828,4.758618731817457
32,6,Jamie Lynn Spears,-1.2664035632746091,-0.5,0.2500057944436411,0.0737441054023531,0.14062969975432196,0.4072616644144281
32,6,Harry Jowsey,0.33036614694120237,-0.4,1.1668223126121584,0.3441237797086097,0.6083110351118433,1.7941467265702415
32,6,Charity Lawson,0.8259153673530059,0.2500000000000001,2.5377859631462454,0.684432386415666,1.5771759827763236,4.073174706702027
32,6,Barry Williams,0.49554922041180355,-0.5333333333333333,1.297581720989063,0.3585961883321561,0.624400485251693,1.981154597042357
32,6,Ariana Madix,0.9910984408236071,0.2833333333333334,3.1337958561666373,0.9656992050816241,1.6601782115426562,5.078112262570737
32,6,Alyson Hannigan,0.44048819592160315,0.45000000000000007,1.962588201926819,0.6732531958218632,1.0272413206969797,3.6003169727876547
32,6,Adrian Peterson,-1.2664035632746091,-0.6,0.23832268301299797,0.07796640295016427,0.1414943556702338,0.4255016650510161
32,7,Xochitl Gomez,0.928256604419612,0.4,3.0005788426975446,0.9263135721978548,1.7178957793456282,4.80127798047477
32,7,Tyson Beckford,-1.1091879764675023,-0.4,0.30649633631497025,0.0942683385929007,0.17749373798884424,0.5200681827753495
32,7,Mira Sorvino,-1.1091879764675023,-0.5666666666666667,0.26697913827214587,0.08605802229719484,0.15350662837560303,0.49520626355793707
32,7,Mauricio Umansky,-1.1091879764675023,-0.5,0.2877851553552009,0.0962759046332594,0.13981791804295268,0.5324170342897636
32,7,Matt Walsh,-1.1091879764675023,-0.4,0.28786570505771747,0.06781546129238095,0.17633089404793284,0.43492159254045304
32,7,Lele Pons,0.9007235695427591,-0.6333333333333333,1.8820630835306094,0.5558597175569394,0.9796879350831157,3.276140425413753
32,7,Jason Mraz,0.8731905346659061,0.3,2.8212536888454363,0.9152598273786549,1.5280884836305861,4.860598835455258
32,7,Harry Jowsey,0.652926255651083,-0.4,1.6487553097385246,0.47133809720073394,1.0275672877904187,2.7513286068687544
32,7,Charity Lawson,0.8731905346659061,0.2500000000000001,2.610681185058366,0.7603131075706889,1.4292568574631899,4.0352604058161265
32,7,Barry Williams,0.6804592905279359,-0.5333333333333333,1.7038039433260845,0.5831344251561903,0.8014935017338047,3.1170346011984433
32,7,Ariana Madix,0.928256604419612,0.2833333333333334,2.8684281026298395,0.7902729418004459,1.5661836279065617,4.589555124510098
32,7,Alyson Hannigan,0.8181244649122004,0.45000000000000007,2.8771016262026707,0.8122167730407243,1.4731349012254829,4.633041174538086
32,7,Adrian Peterson,-1.1091879764675023,-0.6,0.2720544472538345,0.08936213623025265,0.13483498249505874,0.48398884356439037
32,7,Jamie Lynn Spears,-1.1091879764675023,-0.5,0.2933068935602943,0.08162892114465078,0.1593106971893562,0.46418328639070866
32,8,Lele Pons,-0.9497195055348799,-0.6333333333333333,0.3189522401724432,0.09473583776978171,0.16973025864052188,0.5014265595287666
32,8,Xochitl Gomez,1.1524264355699925,0.4,3.802667487164116,1.1374550897153815,1.8883431663323758,5.942399483121744
32,8,Tyson Beckford,-0.9497195055348799,-0.4,0.3434230467930331,0.10805719657581735,0.17846380498376305,0.5735403054729067
32,8,Mira Sorvino,-0.9497195055348799,-0.5666666666666667,0.3126285371086347,0.09649873679153279,0.18666199364553168,0.5340303759511257
32,8,Mauricio Umansky,-0.9497195055348799,-0.5,0.3381512774702194,0.09533141545901254,0.17082700185026992,0.5472576230985919
32,8,Matt Walsh,-0.9497195055348799,-0.4,0.3350131917973098,0.12089106999971451,0.15675268736016337,0.6287490797314514
32,8,Jason Mraz,0.7845508958766397,0.3,2.5254252373524864,0.739604957113125,1.4815825461864773,4.022462147699956
32,8,Adrian Peterson,-0.9497195055348799,-0.6,0.3019709055142462,0.07795355560056652,0.16890954791338067,0.46189713546501476
32,8,Harry Jowsey,0.5217826532385307,-0.4,1.4561185217228252,0.4081269455609203,0.7850721893010438,2.220695024845064
32,8,Charity Lawson,1.0998727870423706,0.2500000000000001,3.4115114716225405,0.9707612632784804,1.9539685866108865,5.5536616962852445
32,8,Barry Williams,0.8896581929318834,-0.5333333333333333,1.9138634317282086,0.6601210083621183,1.0135885997265168,3.2393440409771954
32,8,Ariana Madix,1.257533732625236,0.2833333333333334,4.019511816967636,1.1576119430538165,2.199028028529511,6.599032644609619
32,8,Alyson Hannigan,0.9422118414595052,0.45000000000000007,3.194711362132016,1.0083065966044213,1.9230073695858738,6.018706469091498
32,8,Jamie Lynn Spears,-0.9497195055348799,-0.5,0.31870120973278143,0.09878470754312563,0.18900789715436966,0.5697727834540467
32,9,Lele Pons,-0.8233729797954451,-0.6333333333333333,0.34647084166747155,0.10417456265987797,0.1911240278419813,0.5885254599198577
32,9,Xochitl Gomez,1.3151613659176113,0.4,4.4185257589126286,1.37250363925164,2.485567166320828,7.528142469538879
32,9,Tyson Beckford,-0.8233729797954451,-0.4,0.411425447972018,0.12689892059747024,0.22010480550360031,0.65857936033974
32,9,Mira Sorvino,-0.8233729797954451,-0.5666666666666667,0.3440562673516526,0.1071642536575668,0.20325602374821722,0.531689651087877
32,9,Mauricio Umansky,-0.8233729797954451,-0.5,0.36371344438604963,0.1007108924496931,0.19404023456461417,0.5627843465346252
32,9,Matt Walsh,-0.8233729797954451,-0.4,0.41372711227734826,0.11437888577011965,0.22677230181328953,0.6522084303859963
32,9,Jason Mraz,1.41948011448898,0.3,4.708606111464841,1.3478307917013799,2.672291682062519,7.715745802354222
32,9,Barry Williams,-0.8233729797954451,-0.5333333333333333,0.36165758965322875,0.11219506238571834,0.19955483967423587,0.5807909063878819
32,9,Harry Jowsey,0.741408248775084,-0.4,1.8794175929685901,0.7411208874920973,0.8781930046254999,3.7526480092372303
32,9,Charity Lawson,1.1586832430605585,0.2500000000000001,3.644733151310981,1.073171824667215,1.9241009118368262,6.228941371521879
32,9,Ariana Madix,1.1065238687748742,0.2833333333333334,3.498190117881727,1.1071792838666707,1.9665836068990064,6.04727796019205
32,9,Alyson Hannigan,0.8457269973464527,0.45000000000000007,2.8578831228354202,0.807758074998472,1.730506493850949,4.709527605101866
32,9,Adrian Peterson,-0.8233729797954451,-0.6,0.3585709060135997,0.11554898181608646,0.18559157403680318,0.5905918363145737
32,9,Jamie Lynn Spears,-0.8233729797954451,-0.5,0.37662482015597964,0.13260638931681223,0.189621451273165,0.6114070923711719
32,10,Xochitl Gomez,1.3953474167027966,0.4,4.738630177556078,1.4152965477471287,2.576447807645759,7.422597891588001
32,10,Tyson Beckford,-0.7165297545230576,-0.4,0.4365785667806879,0.1519882429666559,0.24692264021177265,0.8591880417232722
32,10,Mira Sorvino,-0.7165297545230576,-0.5666666666666667,0.4102971091753907,0.10568606860853805,0.23500719064712403,0.6537969323508293
32,10,Matt Walsh,-0.7165297545230576,-0.4,0.4500293424031321,0.15153985258114178,0.2319558955783753,0.823503007889965
32,10,Lele Pons,-0.7165297545230576,-0.6333333333333333,0.3990884575779121,0.12241597427973042,0.20024192195213875,0.6251018930557035
32,10,Jason Mraz,1.2897535581415038,0.3,4.198590013931001,1.3178931090217487,2.2092501705913694,7.269595783316508
32,10,Mauricio Umansky,-0.7165297545230576,-0.5,0.42119930811283146,0.14043999871262303,0.20664189356892734,0.7418489228070236
32,10,Harry Jowsey,-0.7165297545230576,-0.4,0.46604377780777057,0.1497023741392399,0.23746173949313973,0.8001142203711765
32,10,Charity Lawson,1.3601494638490323,0.2500000000000001,4.342995250012231,1.441334528775084,2.4418327857579043,7.893527624921438
32,10,Barry Williams,-0.7165297545230576,-0.5333333333333333,0.4163852335112254,0.1195122610075602,0.22701764242787925,0.6890382620725704
32,10,Ariana Madix,1.3249515109952679,0.2833333333333334,4.127787415041732,1.2374882858864382,2.4023733725464136,6.630633055357048
32,10,Alyson Hannigan,1.0785658410189185,0.45000000000000007,3.5109455352755496,1.0526544319212165,1.7978285070760434,5.89253447985648
32,10,Adrian Peterson,-0.7165297545230576,-0.6,0.3904959368550516,0.10751423787985878,0.23233502725293284,0.6285363528666517
32,10,Jamie Lynn Spears,-0.7165297545230576,-0.5,0.412895256336809,0.12097422359169036,0.23861406310243177,0.6970600083756533
32,11,Mira Sorvino,-0.7170978871335012,-0.5666666666666667,0.41500234285183607,0.12619617514285253,0.2429873672599655,0.7705228909472845
32,11,Mauricio Umansky,-0.7170978871335012,-0.5,0.41283285725669955,0.13094062207458473,0.23217547276728837,0.7154920884873144
32,11,Matt Walsh,-0.7170978871335012,-0.4,0.4635315593999853,0.12574071353682803,0.2671033130457637,0.7303177923916183
32,11,Lele Pons,-0.7170978871335012,-0.6333333333333333,0.39094707794742156,0.10640105806456764,0.2275167716759423,0.5977663308310784
32,11,Jason Mraz,1.3528753953137187,0.3,4.508461850411916,1.3568939000761275,2.456535144821919,7.254317711309921
32,11,Jamie Lynn Spears,-0.7170978871335012,-0.5,0.4183122393110245,0.13293317999484885,0.21806808707854194,0.7105432963690845
32,11,Barry Williams,-0.7170978871335012,-0.5333333333333333,0.3948949652837546,0.12034706554153188,0.21431451755502268,0.661516194874163
32,11,Charity Lawson,1.3183758406062651,0.2500000000000001,4.142823953746198,1.0590717913598688,2.3319950053256115,6.422650190239647
32,11,Ariana Madix,1.3183758406062651,0.2833333333333334,4.068016706101306,1.4239394983161853,2.2989637447566156,7.360158071717705
32,11,Alyson Hannigan,1.1113785123615432,0.45000000000000007,3.6267299627701934,0.992897583094024,1.991441161931201,5.821084020248733
32,11,Adrian Peterson,-0.7170978871335012,-0.6,0.40834056500035465,0.14868743521734673,0.210025044886756,0.6663804041455031
32,11,Tyson Beckford,-0.7170978871335012,-0.4,0.45935991514128316,0.15529332484777142,0.22741333544765857,0.8029152681464908
32,11,Harry Jowsey,-0.7170978871335012,-0.4,0.443016576956373,0.13516718353437732,0.2087688207144218,0.7398956946309478
32,11,Xochitl Gomez,1.3528753953137187,0.4,4.739178262516673,1.285066399176912,2.768086514243501,7.746181851668672
33,1,Anna Delvey,-0.42640143271122044,0.0,0.6949809504503172,0.20593389163669673,0.37263987650297653,1.104953659681905
33,1,Tori Spelling,-0.8528028654224409,0.0,0.4604291535032644,0.16055403944207675,0.2670099964465071,0.8701830530446515
33,1,Stephen Nedoroscik,0.852802865422442,0.0,2.4263951144870863,0.7284099599970674,1.166749783556758,4.080099847698804
33,1,Reginald VelJohnson,-1.2792042981336624,0.0,0.3231037398933348,0.09610351296400207,0.16056793349248175,0.510330522894342
33,1,Joey Graziadei,0.852802865422442,0.0,2.425876576690082,0.7035037538578842,1.138051534569488,3.6878352473118277
33,1,Jenn Tran,0.0,0.0,1.0617552747777765,0.30603861348777,0.5700047797691232,1.637895474775805
33,1,Phaedra Parks,0.0,0.0,1.0768433810099498,0.3668385365381371,0.47465733892211565,1.8282748395109425
33,1,Eric Roberts,-1.7056057308448829,0.0,0.19839675376538948,0.05557817768490573,0.11739454410185995,0.3194720698002108
33,1,Dwight Howard ,1.2792042981336624,0.0,3.5941218707420663,1.003415589475355,1.9883624162709364,5.556771675994242
33,1,Danny Amendola,0.4264014327112216,0.0,1.5695192947417524,0.42816531739431296,0.9185435280341187,2.4966240830452717
33,1,Chandler Kinney,1.705605730844884,0.0,5.832752209971552,1.9947776200994498,3.278183140465843,10.593781613286435
33,1,Brooks Nader,-0.42640143271122044,0.0,0.681707302188198,0.19339605421424788,0.3970092034376539,1.1377545602190315
33,1,Ilona Maher,-0.42640143271122044,0.0,0.6696833427896145,0.2174967484183329,0.3718809850088478,1.1921035622879215
33,2,Joey Graziadei,0.7791818909631797,,,,,
33,2,Tori Spelling,-0.3061071714498204,,,,,
33,2,Stephen Nedoroscik,0.7791818909631797,,,,,
33,2,Reginald VelJohnson,-1.7531592546671535,,,,,
33,2,Phaedra Parks,0.41741887015884666,,,,,
33,2,Jenn Tran,-0.3061071714498204,,,,,
33,2,Chandler Kinney,1.5027079325718466,,,,,
33,2,Eric Roberts,-1.7531592546671535,,,,,
33,2,Dwight Howard ,0.7791818909631797,,,,,
33,2,Danny Amendola,0.41741887015884666,,,,,
33,2,Brooks Nader,0.05565584935451359,,,,,
33,2,Anna Delvey,-1.0296332130584864,,,,,
33,2,Ilona Maher,0.41741887015884666,,,,,
33,3,Jenn Tran,0.5657647811459885,,,,,
33,3,Tori Spelling,-2.1166258871108736,,,,,
33,3,Stephen Nedoroscik,0.5657647811459885,,,,,
33,3,Reginald VelJohnson,-0.2995225311949348,,,,,
33,3,Joey Graziadei,0.9118797060823578,,,,,
33,3,Ilona Maher,0.30617858744371146,,,,,
33,3,Phaedra Parks,0.30617858744371146,,,,,
33,3,Dwight Howard ,0.1331211249755268,,,,,
33,3,Danny Amendola,0.4792360499118961,,,,,
33,3,Eric Roberts,-0.12646506872675017,,,,,
33,3,Chandler Kinney,0.8686153404653116,,,,,
33,3,Brooks Nader,0.5225004155289423,,,,,
33,3,Anna Delvey,-2.1166258871108736,,,,,
33,4,Stephen Nedoroscik,0.6575398828863124,,,,,
33,4,Reginald VelJohnson,-1.431975744952414,,,,,
33,4,Phaedra Parks,0.5942212274972601,,,,,
33,4,Joey Graziadei,0.8474958490534694,,,,,
33,4,Jenn Tran,0.5942212274972601,,,,,
33,4,Ilona Maher,0.5942212274972601,,,,,
33,4,Tori Spelling,-1.431975744952414,,,,,
33,4,Dwight Howard ,0.40426526133010315,,,,,
33,4,Danny Amendola,0.8474958490534694,,,,,
33,4,Chandler Kinney,0.5942212274972601,,,,,
33,4,Brooks Nader,0.5942212274972601,,,,,
33,4,Anna Delvey,-1.431975744952414,,,,,
33,4,Eric Roberts,-1.431975744952414,,,,,
33,5,Tori Spelling,-1.2125090575377844,,,,,
33,5,Stephen Nedoroscik,0.6602772095502788,,,,,
33,5,Reginald VelJohnson,-1.2125090575377844,,,,,
33,5,Phaedra Parks,0.6602772095502788,,,,,
33,5,Joey Graziadei,0.8163427318076173,,,,,
33,5,Jenn Tran,0.7773263512432828,,,,,
33,5,Ilona Maher,0.8163427318076173,,,,,
33,5,Dwight Howard ,0.6602772095502788,,,,,
33,5,Danny Amendola,0.7773263512432828,,,,,
33,5,Chandler Kinney,0.8943754929362867,,,,,
33,5,Brooks Nader,-1.2125090575377844,,,,,
33,5,Anna Delvey,-1.2125090575377844,,,,,
33,5,Eric Roberts,-1.2125090575377844,,,,,
33,6,Joey Graziadei,1.0482565394972372,,,,,
33,6,Tori Spelling,-1.0282897482687188,,,,,
33,6,Stephen Nedoroscik,0.788688253526493,,,,,
33,6,Reginald VelJohnson,-1.0282897482687188,,,,,
33,6,Phaedra Parks,-1.0282897482687188,,,,,
33,6,Jenn Tran,0.9833644680045514,,,,,
33,6,Ilona Maher,0.5291199675557483,,,,,
33,6,Eric Roberts,-1.0282897482687188,,,,,
33,6,Dwight Howard ,0.9833644680045514,,,,,
33,6,Danny Amendola,0.788688253526493,,,,,
33,6,Chandler Kinney,1.0482565394972372,,,,,
33,6,Brooks Nader,-1.0282897482687188,,,,,
33,6,Anna Delvey,-1.0282897482687188,,,,,
33,7,Stephen Nedoroscik,1.057057720199362,,,,,
33,7,Reginald VelJohnson,-0.885493378177476,,,,,
33,7,Phaedra Parks,-0.885493378177476,,,,,
33,7,Joey Graziadei,1.093030888687822,,,,,
